vault_id,bank_id,start_x,end_x,start_y,end_y,z
0,0,0,127,0,7,0
0,1,0,127,8,15,0
0,2,128,255,0,7,0
0,3,128,255,8,15,0
0,4,0,127,16,23,0
0,5,0,127,24,31,0
0,6,128,255,16,23,0
0,7,128,255,24,31,0
0,8,0,127,32,39,0
0,9,0,127,40,47,0
0,10,128,255,32,39,0
0,11,128,255,40,47,0
0,12,0,127,48,55,0
0,13,0,127,56,63,0
0,14,128,255,48,55,0
0,15,128,255,56,63,0
