rank_channel_index,x,y,z,power,temperature
0,0,0,0,0.160537,68.3058
0,1,0,0,0,63.021
0,2,0,0,0,59.8084
0,3,0,0,0,57.4965
0,4,0,0,0,55.6658
0,5,0,0,0,54.1427
0,6,0,0,0,52.842
0,7,0,0,0,51.7139
0,8,0,0,0,50.7251
0,9,0,0,0,49.8513
0,10,0,0,0,49.0739
0,11,0,0,0,48.3785
0,12,0,0,0,47.7532
0,13,0,0,0,47.1886
0,14,0,0,0,46.6767
0,15,0,0,0,46.2111
0,16,0,0,0,45.7862
0,17,0,0,0,45.3973
0,18,0,0,0,45.0406
0,19,0,0,0,44.7125
0,20,0,0,0,44.4102
0,21,0,0,0,44.131
0,22,0,0,0,43.8728
0,23,0,0,0,43.6336
0,24,0,0,0,43.4116
0,25,0,0,0,43.2054
0,26,0,0,0,43.0136
0,27,0,0,0,42.8349
0,28,0,0,0,42.6684
0,29,0,0,0,42.5129
0,30,0,0,0,42.3677
0,31,0,0,0,42.2319
0,32,0,0,8.87836e-06,42.1049
0,33,0,0,0,41.9854
0,34,0,0,0,41.8734
0,35,0,0,0,41.7683
0,36,0,0,0,41.6697
0,37,0,0,0,41.5772
0,38,0,0,0,41.4902
0,39,0,0,0,41.4084
0,40,0,0,0,41.3315
0,41,0,0,0,41.2591
0,42,0,0,0,41.191
0,43,0,0,0,41.1269
0,44,0,0,0,41.0665
0,45,0,0,0,41.0095
0,46,0,0,0,40.9559
0,47,0,0,0,40.9053
0,48,0,0,0,40.8575
0,49,0,0,0,40.8125
0,50,0,0,0,40.77
0,51,0,0,0,40.7299
0,52,0,0,0,40.692
0,53,0,0,0,40.6563
0,54,0,0,0,40.6225
0,55,0,0,0,40.5906
0,56,0,0,0,40.5605
0,57,0,0,0,40.532
0,58,0,0,0,40.5051
0,59,0,0,0,40.4796
0,60,0,0,0,40.4556
0,61,0,0,0,40.4329
0,62,0,0,0,40.4114
0,63,0,0,0,40.3911
0,64,0,0,8.87836e-06,40.3719
0,65,0,0,0,40.3532
0,66,0,0,0,40.3355
0,67,0,0,0,40.3187
0,68,0,0,0,40.3029
0,69,0,0,0,40.2878
0,70,0,0,0,40.2736
0,71,0,0,0,40.2601
0,72,0,0,0,40.2473
0,73,0,0,0,40.2352
0,74,0,0,0,40.2238
0,75,0,0,0,40.2129
0,76,0,0,0,40.2026
0,77,0,0,0,40.1929
0,78,0,0,0,40.1837
0,79,0,0,0,40.1749
0,80,0,0,0,40.1667
0,81,0,0,0,40.1588
0,82,0,0,0,40.1514
0,83,0,0,0,40.1444
0,84,0,0,0,40.1378
0,85,0,0,0,40.1315
0,86,0,0,0,40.1256
0,87,0,0,0,40.12
0,88,0,0,0,40.1147
0,89,0,0,0,40.1097
0,90,0,0,0,40.105
0,91,0,0,0,40.1006
0,92,0,0,0,40.0964
0,93,0,0,0,40.0924
0,94,0,0,0,40.0887
0,95,0,0,0,40.0852
0,96,0,0,8.87836e-06,40.082
0,97,0,0,0,40.0783
0,98,0,0,0,40.0749
0,99,0,0,0,40.0716
0,100,0,0,0,40.0685
0,101,0,0,0,40.0656
0,102,0,0,0,40.0629
0,103,0,0,0,40.0603
0,104,0,0,0,40.0579
0,105,0,0,0,40.0556
0,106,0,0,0,40.0534
0,107,0,0,0,40.0513
0,108,0,0,0,40.0494
0,109,0,0,0,40.0476
0,110,0,0,0,40.046
0,111,0,0,0,40.0444
0,112,0,0,0,40.0429
0,113,0,0,0,40.0416
0,114,0,0,0,40.0403
0,115,0,0,0,40.0392
0,116,0,0,0,40.0381
0,117,0,0,0,40.0371
0,118,0,0,0,40.0363
0,119,0,0,0,40.0355
0,120,0,0,0,40.0348
0,121,0,0,0,40.0341
0,122,0,0,0,40.0336
0,123,0,0,0,40.0331
0,124,0,0,0,40.0328
0,125,0,0,0,40.0324
0,126,0,0,0,40.0322
0,127,0,0,0,40.0321
0,0,1,0,8.87836e-06,61.4385
0,1,1,0,0,59.7384
0,2,1,0,0,57.8973
0,3,1,0,0,56.2174
0,4,1,0,0,54.7371
0,5,1,0,0,53.4373
0,6,1,0,0,52.2914
0,7,1,0,0,51.276
0,8,1,0,0,50.3715
0,9,1,0,0,49.5621
0,10,1,0,0,48.8349
0,11,1,0,0,48.1789
0,12,1,0,0,47.5851
0,13,1,0,0,47.0458
0,14,1,0,0,46.5546
0,15,1,0,0,46.1059
0,16,1,0,0,45.695
0,17,1,0,0,45.318
0,18,1,0,0,44.9711
0,19,1,0,0,44.6514
0,20,1,0,0,44.3562
0,21,1,0,0,44.0832
0,22,1,0,0,43.8303
0,23,1,0,0,43.5957
0,24,1,0,0,43.3777
0,25,1,0,0,43.175
0,26,1,0,0,42.9863
0,27,1,0,0,42.8103
0,28,1,0,0,42.6461
0,29,1,0,0,42.4928
0,30,1,0,0,42.3495
0,31,1,0,0,42.2155
0,32,1,0,8.87836e-06,42.09
0,33,1,0,0,41.9718
0,34,1,0,0,41.8609
0,35,1,0,0,41.7569
0,36,1,0,0,41.6593
0,37,1,0,0,41.5676
0,38,1,0,0,41.4814
0,39,1,0,0,41.4003
0,40,1,0,0,41.3241
0,41,1,0,0,41.2523
0,42,1,0,0,41.1847
0,43,1,0,0,41.1211
0,44,1,0,0,41.0611
0,45,1,0,0,41.0046
0,46,1,0,0,40.9513
0,47,1,0,0,40.901
0,48,1,0,0,40.8536
0,49,1,0,0,40.8089
0,50,1,0,0,40.7666
0,51,1,0,0,40.7268
0,52,1,0,0,40.6891
0,53,1,0,0,40.6536
0,54,1,0,0,40.62
0,55,1,0,0,40.5883
0,56,1,0,0,40.5583
0,57,1,0,0,40.53
0,58,1,0,0,40.5032
0,59,1,0,0,40.4779
0,60,1,0,0,40.454
0,61,1,0,0,40.4314
0,62,1,0,0,40.4101
0,63,1,0,0,40.3899
0,64,1,0,8.87836e-06,40.3709
0,65,1,0,0,40.3522
0,66,1,0,0,40.3345
0,67,1,0,0,40.3178
0,68,1,0,0,40.302
0,69,1,0,0,40.287
0,70,1,0,0,40.2728
0,71,1,0,0,40.2594
0,72,1,0,0,40.2466
0,73,1,0,0,40.2346
0,74,1,0,0,40.2232
0,75,1,0,0,40.2123
0,76,1,0,0,40.2021
0,77,1,0,0,40.1924
0,78,1,0,0,40.1832
0,79,1,0,0,40.1745
0,80,1,0,0,40.1663
0,81,1,0,0,40.1585
0,82,1,0,0,40.1511
0,83,1,0,0,40.1441
0,84,1,0,0,40.1375
0,85,1,0,0,40.1313
0,86,1,0,0,40.1253
0,87,1,0,0,40.1198
0,88,1,0,0,40.1145
0,89,1,0,0,40.1095
0,90,1,0,0,40.1048
0,91,1,0,0,40.1004
0,92,1,0,0,40.0962
0,93,1,0,0,40.0923
0,94,1,0,0,40.0886
0,95,1,0,0,40.0852
0,96,1,0,8.87836e-06,40.082
0,97,1,0,0,40.0783
0,98,1,0,0,40.0748
0,99,1,0,0,40.0716
0,100,1,0,0,40.0685
0,101,1,0,0,40.0656
0,102,1,0,0,40.0628
0,103,1,0,0,40.0602
0,104,1,0,0,40.0578
0,105,1,0,0,40.0555
0,106,1,0,0,40.0533
0,107,1,0,0,40.0513
0,108,1,0,0,40.0494
0,109,1,0,0,40.0476
0,110,1,0,0,40.0459
0,111,1,0,0,40.0443
0,112,1,0,0,40.0429
0,113,1,0,0,40.0415
0,114,1,0,0,40.0403
0,115,1,0,0,40.0391
0,116,1,0,0,40.0381
0,117,1,0,0,40.0371
0,118,1,0,0,40.0362
0,119,1,0,0,40.0354
0,120,1,0,0,40.0347
0,121,1,0,0,40.0341
0,122,1,0,0,40.0336
0,123,1,0,0,40.0331
0,124,1,0,0,40.0327
0,125,1,0,0,40.0324
0,126,1,0,0,40.0322
0,127,1,0,0,40.032
0,0,2,0,8.87836e-06,57.7192
0,1,2,0,0,56.8699
0,2,2,0,0,55.7863
0,3,2,0,0,54.648
0,4,2,0,0,53.5432
0,5,2,0,0,52.5084
0,6,2,0,0,51.5547
0,7,2,0,0,50.6824
0,8,2,0,0,49.8869
0,9,2,0,0,49.162
0,10,2,0,0,48.5012
0,11,2,0,0,47.8981
0,12,2,0,0,47.3469
0,13,2,0,0,46.8424
0,14,2,0,0,46.3797
0,15,2,0,0,45.9547
0,16,2,0,0,45.5635
0,17,2,0,0,45.203
0,18,2,0,0,44.8702
0,19,2,0,0,44.5625
0,20,2,0,0,44.2776
0,21,2,0,0,44.0134
