rank_channel_index,x,y,z,power,temperature
0,0,0,0,0.673598,166.124
0,1,0,0,0.00143092,132.006
0,2,0,0,0.00228356,113.691
0,3,0,0,0.00248606,101.34
0,4,0,0,0.00202845,92.0912
0,5,0,0,0.00229639,84.8816
0,6,0,0,0.00147626,79.0804
0,7,0,0,0.00278914,74.4416
0,8,0,0,0.00227197,70.5836
0,9,0,0,0.00238699,67.3883
0,10,0,0,0.00156862,64.6851
0,11,0,0,0.00291045,62.4759
0,12,0,0,0.0019782,60.5232
0,13,0,0,0.00156022,58.8786
0,14,0,0,0.00133031,57.4875
0,15,0,0,0.00162067,56.317
0,16,0,0,0.00254542,55.3284
0,17,0,0,0.00148245,54.4029
0,18,0,0,0.00180915,53.6436
0,19,0,0,0.0018648,52.9812
0,20,0,0,0.00217729,52.3861
0,21,0,0,0.00193616,51.8251
0,22,0,0,0.00148946,51.3112
0,23,0,0,0.00152659,50.881
0,24,0,0,0.00149156,50.4939
0,25,0,0,0.0016389,50.1603
0,26,0,0,0.00156532,49.8781
0,27,0,0,0.00134182,49.6229
0,28,0,0,0.00216367,49.4374
0,29,0,0,0.00154661,49.2552
0,30,0,0,0.00216937,49.127
0,31,0,0,0.00129889,48.9671
0,32,0,0,0.00258536,48.9058
0,33,0,0,0.00178132,48.7942
0,34,0,0,0.00154691,48.7168
0,35,0,0,0.00209951,48.6974
0,36,0,0,0.00205357,48.6674
0,37,0,0,0.00202905,48.6418
0,38,0,0,0.00157594,48.603
0,39,0,0,0.00215216,48.6058
0,40,0,0,0.00196219,48.5575
0,41,0,0,0.00205237,48.5038
0,42,0,0,0.00106657,48.4223
0,43,0,0,0.00220721,48.438
0,44,0,0,0.00231161,48.4369
0,45,0,0,0.0018411,48.3886
0,46,0,0,0.00174919,48.3377
0,47,0,0,0.00210502,48.3038
0,48,0,0,0.00168634,48.2409
0,49,0,0,0.00162739,48.1956
0,50,0,0,0.0013125,48.1509
0,51,0,0,0.00176741,48.1385
