rank_channel_index,x,y,z,power,temperature
0,0,0,0,0.0959863,58.9931
0,1,0,0,0,54.005
0,2,0,0,0,51.2539
0,3,0,0,0,49.3541
0,4,0,0,0,47.9054
0,5,0,0,0,46.7519
0,6,0,0,0,45.812
0,7,0,0,0,45.0344
0,8,0,0,0,44.3834
0,9,0,0,0,43.8334
0,10,0,0,0,43.3648
0,11,0,0,0,42.9631
0,12,0,0,0,42.6165
0,13,0,0,0,42.3162
0,14,0,0,0,42.0547
0,15,0,0,0,41.8263
0,16,0,0,0,41.6261
0,17,0,0,0,41.45
0,18,0,0,0,41.2949
0,19,0,0,0,41.1579
0,20,0,0,0,41.0366
0,21,0,0,0,40.9292
0,22,0,0,0,40.8338
0,23,0,0,0,40.749
0,24,0,0,0,40.6735
0,25,0,0,0,40.6063
0,26,0,0,0,40.5465
0,27,0,0,0,40.4931
0,28,0,0,0,40.4454
0,29,0,0,0,40.4029
0,30,0,0,0,40.365
0,31,0,0,0,40.3311
0,32,0,0,1.95742e-05,40.301
0,33,0,0,0,40.2717
0,34,0,0,0,40.2455
0,35,0,0,0,40.2218
0,36,0,0,0,40.2006
0,37,0,0,0,40.1814
0,38,0,0,0,40.1642
0,39,0,0,0,40.1486
0,40,0,0,0,40.1347
0,41,0,0,0,40.122
0,42,0,0,0,40.1107
0,43,0,0,0,40.1005
0,44,0,0,0,40.0913
0,45,0,0,0,40.083
0,46,0,0,0,40.0755
0,47,0,0,0,40.0688
0,48,0,0,0,40.0628
0,49,0,0,0,40.0574
0,50,0,0,0,40.0525
0,51,0,0,0,40.0482
0,52,0,0,0,40.0443
0,53,0,0,0,40.0409
0,54,0,0,0,40.0379
0,55,0,0,0,40.0352
0,56,0,0,0,40.0329
0,57,0,0,0,40.0309
0,58,0,0,0,40.0292
0,59,0,0,0,40.0277
0,60,0,0,0,40.0265
0,61,0,0,0,40.0256
0,62,0,0,0,40.0249
0,63,0,0,0,40.0244
0,0,1,0,1.95742e-05,54.0078
0,1,1,0,0,52.0942
0,2,1,0,0,50.2583
0,3,1,0,0,48.7349
0,4,1,0,0,47.4866
0,5,1,0,0,46.4557
0,6,1,0,0,45.5962
0,7,1,0,0,44.8735
0,8,1,0,0,44.2612
0,9,1,0,0,43.7389
0,10,1,0,0,43.2908
0,11,1,0,0,42.9043
0,12,1,0,0,42.5694
0,13,1,0,0,42.278
0,14,1,0,0,42.0235
0,15,1,0,0,41.8006
0,16,1,0,0,41.6047
0,17,1,0,0,41.4323
0,18,1,0,0,41.28
0,19,1,0,0,41.1454
0,20,1,0,0,41.026
0,21,1,0,0,40.9202
0,22,1,0,0,40.8261
0,23,1,0,0,40.7424
0,24,1,0,0,40.6679
0,25,1,0,0,40.6016
0,26,1,0,0,40.5423
0,27,1,0,0,40.4895
0,28,1,0,0,40.4424
0,29,1,0,0,40.4003
0,30,1,0,0,40.3628
0,31,1,0,0,40.3294
0,32,1,0,1.95742e-05,40.2998
0,33,1,0,0,40.2705
0,34,1,0,0,40.2443
0,35,1,0,0,40.2208
0,36,1,0,0,40.1996
0,37,1,0,0,40.1806
0,38,1,0,0,40.1634
0,39,1,0,0,40.148
0,40,1,0,0,40.1341
0,41,1,0,0,40.1215
0,42,1,0,0,40.1102
0,43,1,0,0,40.1
0,44,1,0,0,40.0909
0,45,1,0,0,40.0826
0,46,1,0,0,40.0752
0,47,1,0,0,40.0685
0,48,1,0,0,40.0625
0,49,1,0,0,40.0572
0,50,1,0,0,40.0523
0,51,1,0,0,40.048
0,52,1,0,0,40.0442
0,53,1,0,0,40.0408
0,54,1,0,0,40.0378
0,55,1,0,0,40.0351
0,56,1,0,0,40.0328
0,57,1,0,0,40.0308
0,58,1,0,0,40.0291
0,59,1,0,0,40.0276
0,60,1,0,0,40.0264
0,61,1,0,0,40.0255
0,62,1,0,0,40.0248
0,63,1,0,0,40.0244
0,0,2,0,1.95742e-05,51.2589
0,1,2,0,0,50.2606
0,2,2,0,0,49.0746
0,3,2,0,0,47.9416
0,4,2,0,0,46.9329
0,5,2,0,0,46.0564
0,6,2,0,0,45.3009
0,7,2,0,0,44.6505
0,8,2,0,0,44.0898
0,9,2,0,0,43.6053
0,10,2,0,0,43.1852
0,11,2,0,0,42.82
0,12,2,0,0,42.5014
0,13,2,0,0,42.2226
0,14,2,0,0,41.9781
0,15,2,0,0,41.7631
0,16,2,0,0,41.5736
0,17,2,0,0,41.4063
0,18,2,0,0,41.2582
0,19,2,0,0,41.127
0,20,2,0,0,41.0105
0,21,2,0,0,40.907
0,22,2,0,0,40.8149
0,23,2,0,0,40.7328
0,24,2,0,0,40.6597
0,25,2,0,0,40.5945
0,26,2,0,0,40.5363
0,27,2,0,0,40.4843
0,28,2,0,0,40.4379
0,29,2,0,0,40.3965
0,30,2,0,0,40.3596
0,31,2,0,0,40.3267
0,32,2,0,1.95742e-05,40.2975
0,33,2,0,0,40.2685
0,34,2,0,0,40.2425
0,35,2,0,0,40.2192
0,36,2,0,0,40.1982
0,37,2,0,0,40.1793
0,38,2,0,0,40.1623
0,39,2,0,0,40.147
0,40,2,0,0,40.1332
0,41,2,0,0,40.1207
0,42,2,0,0,40.1095
0,43,2,0,0,40.0994
0,44,2,0,0,40.0903
0,45,2,0,0,40.0822
0,46,2,0,0,40.0748
0,47,2,0,0,40.0682
0,48,2,0,0,40.0622
0,49,2,0,0,40.0569
0,50,2,0,0,40.0521
0,51,2,0,0,40.0478
0,52,2,0,0,40.044
0,53,2,0,0,40.0406
0,54,2,0,0,40.0376
0,55,2,0,0,40.0349
0,56,2,0,0,40.0326
0,57,2,0,0,40.0306
0,58,2,0,0,40.0289
0,59,2,0,0,40.0275
0,60,2,0,0,40.0263
0,61,2,0,0,40.0254
0,62,2,0,0,40.0247
0,63,2,0,0,40.0243
0,0,3,0,1.95742e-05,49.361
0,1,3,0,0,48.7393
0,2,3,0,0,47.9437
0,3,3,0,0,47.1133
0,4,3,0,0,46.3218
0,5,3,0,0,45.5992
0,6,3,0,0,44.9537
0,7,3,0,0,44.3831
0,8,3,0,0,43.8812
0,9,3,0,0,43.4406
0,10,3,0,0,43.0539
0,11,3,0,0,42.7142
0,12,3,0,0,42.4155
0,13,3,0,0,42.1524
0,14,3,0,0,41.9202
0,15,3,0,0,41.7151
0,16,3,0,0,41.5336
0,17,3,0,0,41.3728
0,18,3,0,0,41.23
0,19,3,0,0,41.1031
0,20,3,0,0,40.9903
