vault_id,bank_id,start_x,end_x,start_y,end_y,z
0,0,0,63,0,63,0
0,1,0,63,64,127,0
0,2,64,127,0,63,0
0,3,64,127,64,127,0
0,4,128,191,0,63,0
0,5,128,191,64,127,0
0,6,192,255,0,63,0
0,7,192,255,64,127,0
