rank_channel_index,x,y,z,power,temperature
0,0,0,0,0.0798467,59.4256
0,1,0,0,0,55.1709
0,2,0,0,0,52.7586
0,3,0,0,0,51.0407
0,4,0,0,0,49.6917
0,5,0,0,0,48.5865
0,6,0,0,0,47.6603
0,7,0,0,0,46.8724
0,8,0,0,0,46.1942
0,9,0,0,0,45.6051
0,10,0,0,0,45.0891
0,11,0,0,0,44.6342
0,12,0,0,0,44.2307
0,13,0,0,0,43.8711
0,14,0,0,0,43.5491
0,15,0,0,0,43.2597
0,16,0,0,0,42.9986
0,17,0,0,0,42.7625
0,18,0,0,0,42.5482
0,19,0,0,0,42.3533
0,20,0,0,0,42.1756
0,21,0,0,0,42.0133
0,22,0,0,0,41.8648
0,23,0,0,0,41.7287
0,24,0,0,0,41.6037
0,25,0,0,0,41.4888
0,26,0,0,0,41.383
0,27,0,0,0,41.2856
0,28,0,0,0,41.1956
0,29,0,0,0,41.1126
0,30,0,0,0,41.0358
0,31,0,0,0,40.9647
0,32,0,0,0,40.899
0,33,0,0,0,40.838
0,34,0,0,0,40.7815
0,35,0,0,0,40.729
0,36,0,0,0,40.6803
0,37,0,0,0,40.6351
0,38,0,0,0,40.593
0,39,0,0,0,40.5539
0,40,0,0,0,40.5175
0,41,0,0,0,40.4836
0,42,0,0,0,40.4521
0,43,0,0,0,40.4227
0,44,0,0,0,40.3953
0,45,0,0,0,40.3698
0,46,0,0,0,40.346
0,47,0,0,0,40.3237
0,48,0,0,0,40.303
0,49,0,0,0,40.2837
0,50,0,0,0,40.2656
0,51,0,0,0,40.2487
0,52,0,0,0,40.2329
0,53,0,0,0,40.2182
0,54,0,0,0,40.2044
0,55,0,0,0,40.1916
0,56,0,0,0,40.1795
0,57,0,0,0,40.1683
0,58,0,0,0,40.1577
0,59,0,0,0,40.1479
0,60,0,0,0,40.1387
0,61,0,0,0,40.13
0,62,0,0,0,40.1219
0,63,0,0,0,40.1144
0,64,0,0,0,40.1073
0,65,0,0,0,40.1007
0,66,0,0,0,40.0945
0,67,0,0,0,40.0886
0,68,0,0,0,40.0832
0,69,0,0,0,40.0781
0,70,0,0,0,40.0733
0,71,0,0,0,40.0688
0,72,0,0,0,40.0646
0,73,0,0,0,40.0606
0,74,0,0,0,40.0569
0,75,0,0,0,40.0535
0,76,0,0,0,40.0502
0,77,0,0,0,40.0472
0,78,0,0,0,40.0443
0,79,0,0,0,40.0416
0,80,0,0,0,40.0391
0,81,0,0,0,40.0368
0,82,0,0,0,40.0345
0,83,0,0,0,40.0325
0,84,0,0,0,40.0305
0,85,0,0,0,40.0287
0,86,0,0,0,40.027
0,87,0,0,0,40.0254
0,88,0,0,0,40.0239
0,89,0,0,0,40.0225
0,90,0,0,0,40.0211
0,91,0,0,0,40.0199
0,92,0,0,0,40.0187
0,93,0,0,0,40.0176
0,94,0,0,0,40.0166
0,95,0,0,0,40.0156
0,96,0,0,0,40.0147
0,97,0,0,0,40.0139
0,98,0,0,0,40.0131
0,99,0,0,0,40.0123
0,100,0,0,0,40.0116
0,101,0,0,0,40.011
0,102,0,0,0,40.0104
0,103,0,0,0,40.0098
0,104,0,0,0,40.0093
0,105,0,0,0,40.0088
0,106,0,0,0,40.0083
0,107,0,0,0,40.0079
0,108,0,0,0,40.0075
0,109,0,0,0,40.0071
0,110,0,0,0,40.0068
0,111,0,0,0,40.0064
0,112,0,0,0,40.0061
0,113,0,0,0,40.0059
0,114,0,0,0,40.0056
0,115,0,0,0,40.0054
0,116,0,0,0,40.0052
0,117,0,0,0,40.005
0,118,0,0,0,40.0048
0,119,0,0,0,40.0046
0,120,0,0,0,40.0045
0,121,0,0,0,40.0044
0,122,0,0,0,40.0043
0,123,0,0,0,40.0042
0,124,0,0,0,40.0041
0,125,0,0,0,40.0041
0,126,0,0,0,40.004
0,127,0,0,0,40.004
0,0,1,0,7.19325e-05,55.1818
0,1,1,0,0,53.5036
0,2,1,0,0,51.8638
0,3,1,0,0,50.4687
0,4,1,0,0,49.2946
0,5,1,0,0,48.2984
0,6,1,0,0,47.445
0,7,1,0,0,46.7077
0,8,1,0,0,46.0657
0,9,1,0,0,45.5031
0,10,1,0,0,45.007
0,11,1,0,0,44.5672
0,12,1,0,0,44.1755
0,13,1,0,0,43.8251
0,14,1,0,0,43.5105
0,15,1,0,0,43.227
0,16,1,0,0,42.9708
0,17,1,0,0,42.7386
0,18,1,0,0,42.5276
0,19,1,0,0,42.3355
0,20,1,0,0,42.1601
0,21,1,0,0,41.9998
0,22,1,0,0,41.8529
0,23,1,0,0,41.7182
0,24,1,0,0,41.5945
0,25,1,0,0,41.4807
0,26,1,0,0,41.3758
0,27,1,0,0,41.2791
0,28,1,0,0,41.1899
0,29,1,0,0,41.1074
0,30,1,0,0,41.0312
0,31,1,0,0,40.9606
0,32,1,0,0,40.8953
0,33,1,0,0,40.8347
0,34,1,0,0,40.7785
0,35,1,0,0,40.7263
0,36,1,0,0,40.6779
0,37,1,0,0,40.6329
0,38,1,0,0,40.591
0,39,1,0,0,40.5521
0,40,1,0,0,40.5159
0,41,1,0,0,40.4821
0,42,1,0,0,40.4507
0,43,1,0,0,40.4215
0,44,1,0,0,40.3942
0,45,1,0,0,40.3687
0,46,1,0,0,40.345
0,47,1,0,0,40.3229
0,48,1,0,0,40.3022
0,49,1,0,0,40.2829
0,50,1,0,0,40.2649
0,51,1,0,0,40.2481
0,52,1,0,0,40.2324
0,53,1,0,0,40.2177
0,54,1,0,0,40.204
0,55,1,0,0,40.1911
0,56,1,0,0,40.1791
0,57,1,0,0,40.1679
0,58,1,0,0,40.1574
0,59,1,0,0,40.1476
0,60,1,0,0,40.1384
0,61,1,0,0,40.1298
0,62,1,0,0,40.1217
0,63,1,0,0,40.1142
0,64,1,0,0,40.1071
0,65,1,0,0,40.1005
0,66,1,0,0,40.0943
0,67,1,0,0,40.0885
0,68,1,0,0,40.083
0,69,1,0,0,40.0779
0,70,1,0,0,40.0732
0,71,1,0,0,40.0687
0,72,1,0,0,40.0645
0,73,1,0,0,40.0605
0,74,1,0,0,40.0569
0,75,1,0,0,40.0534
0,76,1,0,0,40.0501
0,77,1,0,0,40.0471
0,78,1,0,0,40.0442
0,79,1,0,0,40.0416
0,80,1,0,0,40.0391
0,81,1,0,0,40.0367
0,82,1,0,0,40.0345
0,83,1,0,0,40.0324
0,84,1,0,0,40.0305
0,85,1,0,0,40.0287
0,86,1,0,0,40.0269
0,87,1,0,0,40.0253
0,88,1,0,0,40.0238
0,89,1,0,0,40.0224
0,90,1,0,0,40.0211
0,91,1,0,0,40.0199
0,92,1,0,0,40.0187
0,93,1,0,0,40.0176
0,94,1,0,0,40.0166
0,95,1,0,0,40.0156
0,96,1,0,0,40.0147
0,97,1,0,0,40.0139
0,98,1,0,0,40.0131
0,99,1,0,0,40.0123
0,100,1,0,0,40.0116
0,101,1,0,0,40.011
0,102,1,0,0,40.0104
0,103,1,0,0,40.0098
0,104,1,0,0,40.0093
0,105,1,0,0,40.0088
0,106,1,0,0,40.0083
0,107,1,0,0,40.0079
0,108,1,0,0,40.0075
0,109,1,0,0,40.0071
0,110,1,0,0,40.0068
0,111,1,0,0,40.0064
0,112,1,0,0,40.0061
0,113,1,0,0,40.0059
0,114,1,0,0,40.0056
0,115,1,0,0,40.0054
0,116,1,0,0,40.0052
0,117,1,0,0,40.005
0,118,1,0,0,40.0048
