rank_channel_index,x,y,z,power,temperature
0,0,0,0,1.60747,324.526
0,1,0,0,0,242.403
0,2,0,0,0,198.028
0,3,0,0,0,168.039
0,4,0,0,0,145.63
0,5,0,0,0,128.127
0,6,0,0,0,114.13
0,7,0,0,0,102.764
0,8,0,0,0,93.4251
0,9,0,0,0,85.6792
0,10,0,0,0,79.204
0,11,0,0,0,73.7552
0,12,0,0,0,69.1444
0,13,0,0,0,65.224
0,14,0,0,0,61.8768
0,15,0,0,0,59.0087
0,16,0,0,0,56.5437
0,17,0,0,0,54.4192
0,18,0,0,0,52.5839
0,19,0,0,0,50.9951
0,20,0,0,0,49.617
0,21,0,0,0,48.4198
0,22,0,0,0,47.3781
0,23,0,0,0,46.4704
0,24,0,0,0,45.6787
0,25,0,0,0,44.9872
0,26,0,0,0,44.3827
0,27,0,0,0,43.8538
0,28,0,0,0,43.3906
0,29,0,0,0,42.9846
0,30,0,0,0,42.6285
0,31,0,0,0,42.316
0,32,0,0,0,42.0415
0,33,0,0,0,41.8003
0,34,0,0,0,41.5883
0,35,0,0,0,41.4017
0,36,0,0,0,41.2376
0,37,0,0,0,41.0931
0,38,0,0,0,40.9659
0,39,0,0,0,40.8538
0,40,0,0,0,40.755
0,41,0,0,0,40.6679
0,42,0,0,0,40.5911
0,43,0,0,0,40.5235
0,44,0,0,0,40.4638
0,45,0,0,0,40.4112
0,46,0,0,0,40.3648
0,47,0,0,0,40.324
0,48,0,0,0,40.288
0,49,0,0,0,40.2563
0,50,0,0,0,40.2285
0,51,0,0,0,40.2041
0,52,0,0,0,40.1827
0,53,0,0,0,40.164
0,54,0,0,0,40.1477
0,55,0,0,0,40.1336
0,56,0,0,0,40.1214
0,57,0,0,0,40.111
0,58,0,0,0,40.1023
0,59,0,0,0,40.095
0,60,0,0,0,40.0891
0,61,0,0,0,40.0844
0,62,0,0,0,40.081
0,63,0,0,0,40.0788
0,0,1,0,0,242.403
0,1,1,0,0,211.516
0,2,1,0,0,182.275
0,3,1,0,0,158.431
0,4,1,0,0,139.246
0,5,1,0,0,123.689
0,6,1,0,0,110.954
0,7,1,0,0,100.438
0,8,1,0,0,91.6885
0,9,1,0,0,84.3614
0,10,1,0,0,78.1897
0,11,1,0,0,72.9649
0,12,1,0,0,68.522
0,13,1,0,0,64.7292
0,14,1,0,0,61.4803
0,15,1,0,0,58.6887
0,16,1,0,0,56.2837
0,17,1,0,0,54.2069
0,18,1,0,0,52.4096
