vault_id,bank_id,start_x,end_x,start_y,end_y,z
0,0,0,63,0,15,0
0,1,0,63,16,31,0
0,2,64,127,0,15,0
0,3,64,127,16,31,0
0,4,0,63,32,47,0
0,5,0,63,48,63,0
0,6,64,127,32,47,0
0,7,64,127,48,63,0
0,8,0,63,64,79,0
0,9,0,63,80,95,0
0,10,64,127,64,79,0
0,11,64,127,80,95,0
0,12,0,63,96,111,0
0,13,0,63,112,127,0
0,14,64,127,96,111,0
0,15,64,127,112,127,0
