vault_id,bank_id,start_x,end_x,start_y,end_y,z
0,0,0,127,0,31,0
0,1,0,127,32,63,0
0,2,0,127,64,95,0
0,3,0,127,96,127,0
0,4,128,255,0,31,0
0,5,128,255,32,63,0
0,6,128,255,64,95,0
0,7,128,255,96,127,0
