vault_id,bank_id,start_x,end_x,start_y,end_y,z
0,0,0,127,0,15,0
0,1,0,127,16,31,0
0,2,0,127,32,47,0
0,3,0,127,48,63,0
0,4,0,127,64,79,0
0,5,0,127,80,95,0
0,6,0,127,96,111,0
0,7,0,127,112,127,0
