rank_channel_index,x,y,z,power,temperature
0,0,0,0,0.0774328,59.3139
0,1,0,0,5.62725e-05,55.1986
0,2,0,0,2.964e-05,52.8685
0,3,0,0,9.45e-06,51.2135
0,4,0,0,4.66875e-05,49.9188
0,5,0,0,3.25125e-05,48.8595
0,6,0,0,7.41e-05,47.976
0,7,0,0,0.000109215,47.2251
0,8,0,0,5.9655e-05,46.5746
0,9,0,0,5.78025e-05,46.0083
0,10,0,0,5.74275e-05,45.5129
0,11,0,0,3.372e-05,45.0761
0,12,0,0,0.0001119,44.6917
0,13,0,0,2.19075e-05,44.3435
0,14,0,0,4.854e-05,44.0357
0,15,0,0,3.372e-05,43.7583
0,16,0,0,7.90125e-05,43.5098
0,17,0,0,4.854e-05,43.2834
0,18,0,0,6.411e-05,43.0793
0,19,0,0,4.446e-05,42.8928
0,20,0,0,3.62175e-05,42.7237
0,21,0,0,5.928e-05,42.5695
0,22,0,0,6.411e-05,42.4282
0,23,0,0,7.818e-05,42.2994
0,24,0,0,7.818e-05,42.1802
0,25,0,0,6.744e-05,42.0702
0,26,0,0,5.262e-05,41.9681
0,27,0,0,5.83125e-05,41.8748
0,28,0,0,5.62725e-05,41.7887
0,29,0,0,6.744e-05,41.71
0,30,0,0,3.909e-05,41.6377
0,31,0,0,9.6435e-05,41.5726
0,32,0,0,9.11475e-05,41.5093
0,33,0,0,8.42475e-05,41.4497
0,34,0,0,5.187e-05,41.3929
0,35,0,0,8.634e-05,41.3427
0,36,0,0,4.8165e-05,41.2945
0,37,0,0,8.532e-05,41.2524
0,38,0,0,1.8525e-05,41.2096
0,39,0,0,8.6985e-05,41.1735
0,40,0,0,4.854e-05,41.1359
0,41,0,0,2.13975e-05,41.1025
0,42,0,0,5.29425e-05,41.0756
0,43,0,0,9.453e-05,41.0505
0,44,0,0,6.438e-05,41.0229
0,45,0,0,3.54375e-05,40.9971
0,46,0,0,4.446e-05,40.9756
0,47,0,0,9.3e-05,40.9579
0,48,0,0,2.964e-05,40.9372
0,49,0,0,1.482e-05,40.9197
0,50,0,0,7.41e-05,40.906
0,51,0,0,2.964e-05,40.89
0,52,0,0,0.000121402,40.8783
0,53,0,0,4.7895e-05,40.8614
0,54,0,0,7.818e-05,40.8473
0,55,0,0,2.964e-05,40.8321
0,56,0,0,6.003e-05,40.8209
0,57,0,0,3.3345e-05,40.8086
0,58,0,0,6.52125e-05,40.7996
0,59,0,0,6.2715e-05,40.7899
0,60,0,0,5.78025e-05,40.7814
0,61,0,0,6.48375e-05,40.7752
0,62,0,0,0.000102638,40.7698
0,63,0,0,4.63125e-05,40.7601
0,64,0,0,6.23522e-05,40.7533
0,65,0,0,5.5305e-05,40.745
0,66,0,0,0.000106725,40.7368
0,67,0,0,3.705e-06,40.7236
0,68,0,0,3.372e-05,40.7157
0,69,0,0,5.262e-05,40.709
0,70,0,0,0.000135525,40.7051
0,71,0,0,3.3345e-05,40.6939
0,72,0,0,5.262e-05,40.6872
0,73,0,0,0.000100785,40.6827
0,74,0,0,4.446e-05,40.6754
0,75,0,0,0.000105968,40.6716
0,76,0,0,3.372e-05,40.6636
0,77,0,0,0,40.6585
0,78,0,0,4.446e-05,40.6586
0,79,0,0,5.262e-05,40.6596
0,80,0,0,4.29825e-05,40.6598
0,81,0,0,6.57225e-05,40.6593
0,82,0,0,1.84575e-05,40.6556
0,83,0,0,8.763e-05,40.6542
0,84,0,0,3.25125e-05,40.6489
0,85,0,0,4.13175e-05,40.647
0,86,0,0,9.3e-05,40.6471
0,87,0,0,7.152e-05,40.6446
0,88,0,0,6.41925e-05,40.6428
0,89,0,0,5.09025e-05,40.6426
0,90,0,0,6.744e-05,40.6432
0,91,0,0,1.89e-05,40.6427
0,92,0,0,0.00010449,40.6449
0,93,0,0,0,40.6417
0,94,0,0,9.6435e-05,40.6432
0,95,0,0,3.372e-05,40.6401
0,96,0,0,5.928e-05,40.6406
0,97,0,0,8.00325e-05,40.6428
0,98,0,0,3.705e-05,40.6443
0,99,0,0,0.000126585,40.6493
0,100,0,0,4.96125e-05,40.6466
0,101,0,0,5.262e-05,40.6463
0,102,0,0,0.00013794,40.6495
0,103,0,0,9.1065e-05,40.646
0,104,0,0,1.89e-05,40.6397
0,105,0,0,1.9545e-05,40.6379
0,106,0,0,3.372e-05,40.6377
0,107,0,0,1.89e-05,40.6384
0,108,0,0,3.18675e-05,40.6422
0,109,0,0,4.446e-05,40.6486
0,110,0,0,0.000106103,40.6547
0,111,0,0,9.11475e-05,40.6542
0,112,0,0,4.446e-05,40.651
0,113,0,0,4.68225e-05,40.6489
0,114,0,0,6.669e-05,40.6475
0,115,0,0,4.854e-05,40.6449
0,116,0,0,0,40.6436
0,117,0,0,9.4155e-05,40.648
0,118,0,0,4.854e-05,40.6479
0,119,0,0,5.74275e-05,40.6494
0,120,0,0,0.000135577,40.6516
0,121,0,0,1.482e-05,40.6458
0,122,0,0,4.446e-05,40.6441
0,123,0,0,5.56275e-05,40.6429
0,124,0,0,6.57225e-05,40.6411
0,125,0,0,6.94275e-05,40.6364
0,126,0,0,5.8635e-05,40.6294
0,127,0,0,4.61775e-05,40.6221
0,0,1,0,0.000118167,55.1937
0,1,1,0,5.97075e-05,53.5768
0,2,1,0,2.81625e-05,51.9968
0,3,1,0,8.097e-05,50.6577
0,4,1,0,6.52125e-05,49.5313
0,5,1,0,4.419e-05,48.5768
0,6,1,0,7.0365e-05,47.7628
0,7,1,0,9.79125e-05,47.0616
0,8,1,0,0.000145297,46.4495
0,9,1,0,4.63125e-05,45.906
0,10,1,0,6.04875e-05,45.43
0,11,1,0,3.8445e-05,45.0084
0,12,1,0,6.48375e-05,44.633
0,13,1,0,6.03525e-05,44.2962
0,14,1,0,0.00010779,43.9969
0,15,1,0,6.7065e-05,43.7245
0,16,1,0,2.88075e-05,43.478
0,17,1,0,4.40025e-05,43.2565
0,18,1,0,3.705e-05,43.0559
0,19,1,0,4.854e-05,42.8727
0,20,1,0,0.000126075,42.7083
0,21,1,0,6.85425e-05,42.5526
0,22,1,0,5.94675e-05,42.4115
0,23,1,0,8.1615e-05,42.2837
0,24,1,0,5.2245e-05,42.1652
0,25,1,0,8.9295e-05,42.058
0,26,1,0,7.4475e-05,41.9572
0,27,1,0,7.65675e-05,41.8644
0,28,1,0,7.08225e-05,41.7784
0,29,1,0,1.482e-05,41.6989
0,30,1,0,0.00010653,41.6305
0,31,1,0,8.14275e-05,41.5631
0,32,1,0,3.14925e-05,41.4982
0,33,1,0,8.09175e-05,41.4404
0,34,1,0,3.89025e-05,41.3838
0,35,1,0,5.928e-05,41.3333
0,36,1,0,3.77475e-05,41.2866
0,37,1,0,9.402e-05,41.2463
0,38,1,0,7.8555e-05,41.2056
0,39,1,0,0.00010755,41.1678
0,40,1,0,5.40975e-05,41.1293
0,41,1,0,6.08625e-05,41.0973
0,42,1,0,0.00011676,41.0714
0,43,1,0,0.000128407,41.0453
0,44,1,0,6.642e-05,41.017
0,45,1,0,5.86875e-05,40.9921
0,46,1,0,3.78e-05,40.9701
0,47,1,0,5.595e-05,40.9528
0,48,1,0,6.336e-05,40.9348
0,49,1,0,0.000101888,40.9191
0,50,1,0,6.94275e-05,40.903
0,51,1,0,8.2635e-05,40.8871
0,52,1,0,6.20175e-05,40.8718
0,53,1,0,8.6985e-05,40.8571
0,54,1,0,5.62725e-05,40.842
0,55,1,0,4.995e-05,40.8285
0,56,1,0,9.633e-05,40.8181
0,57,1,0,4.0755e-05,40.8049
0,58,1,0,9.52275e-05,40.7957
0,59,1,0,5.88225e-05,40.7841
0,60,1,0,4.66875e-05,40.775
0,61,1,0,7.434e-05,40.7698
0,62,1,0,0.000102263,40.765
0,63,1,0,1.76925e-05,40.7558
0,64,1,0,9.60722e-05,40.7513
0,65,1,0,0.000107363,40.7429
0,66,1,0,2.86125e-05,40.7317
0,67,1,0,4.8165e-05,40.7222
0,68,1,0,0.000102825,40.7138
0,69,1,0,1.89e-05,40.7028
0,70,1,0,8.5695e-05,40.6978
0,71,1,0,4.548e-05,40.6886
0,72,1,0,4.65e-05,40.6812
0,73,1,0,5.5575e-05,40.6751
0,74,1,0,4.446e-05,40.6694
0,75,1,0,5.9655e-05,40.6647
0,76,1,0,3.92775e-05,40.6591
0,77,1,0,3.8445e-05,40.6561
0,78,1,0,1.89e-05,40.6548
0,79,1,0,6.744e-05,40.6574
0,80,1,0,0.000128303,40.6599
0,81,1,0,0.000118072,40.6585
0,82,1,0,0.000132907,40.6558
0,83,1,0,8.355e-05,40.6502
0,84,1,0,5.68875e-05,40.6446
0,85,1,0,8.991e-05,40.643
0,86,1,0,6.8835e-05,40.6402
0,87,1,0,4.854e-05,40.6375
0,88,1,0,2.6955e-05,40.6355
0,89,1,0,8.46225e-05,40.6383
0,90,1,0,4.66875e-05,40.6387
0,91,1,0,0.000128948,40.6419
0,92,1,0,5.187e-05,40.6403
