rank_channel_index,x,y,z,power,temperature
0,0,0,0,0.104058,65.2672
0,1,0,0,0,59.725
0,2,0,0,0,56.5843
0,3,0,0,0,54.3489
0,4,0,0,0,52.5942
0,5,0,0,0,51.1574
0,6,0,0,0,49.9539
0,7,0,0,0,48.9306
0,8,0,0,0,48.0503
0,9,0,0,0,47.2859
0,10,0,0,0,46.6169
0,11,0,0,0,46.0274
0,12,0,0,0,45.505
0,13,0,0,0,45.0397
0,14,0,0,0,44.6236
0,15,0,0,0,44.2498
0,16,0,0,0,43.9132
0,17,0,0,0,43.609
0,18,0,0,0,43.3334
0,19,0,0,0,43.0832
0,20,0,0,0,42.8556
0,21,0,0,0,42.6481
0,22,0,0,0,42.4588
0,23,0,0,0,42.2857
0,24,0,0,0,42.1274
0,25,0,0,0,41.9825
0,26,0,0,0,41.8496
0,27,0,0,0,41.7278
0,28,0,0,0,41.6162
0,29,0,0,0,41.5137
0,30,0,0,0,41.4197
0,31,0,0,0,41.3335
0,32,0,0,0,41.2544
0,33,0,0,0,41.182
0,34,0,0,0,41.1156
0,35,0,0,0,41.0548
0,36,0,0,0,40.9992
0,37,0,0,0,40.9483
0,38,0,0,0,40.9016
0,39,0,0,0,40.8588
0,40,0,0,0,40.8193
0,41,0,0,0,40.7827
0,42,0,0,0,40.7484
0,43,0,0,0,40.7158
0,44,0,0,0,40.6841
0,45,0,0,0,40.6525
0,46,0,0,0,40.6209
0,47,0,0,0,40.5891
0,48,0,0,0,40.5576
0,49,0,0,0,40.5267
0,50,0,0,0,40.4968
0,51,0,0,0,40.4681
0,52,0,0,0,40.4406
0,53,0,0,0,40.4146
0,54,0,0,0,40.3899
0,55,0,0,0,40.3667
0,56,0,0,0,40.3448
0,57,0,0,0,40.3243
0,58,0,0,0,40.305
0,59,0,0,0,40.2871
0,60,0,0,0,40.2703
0,61,0,0,0,40.2547
0,62,0,0,0,40.2401
0,63,0,0,0,40.2266
0,64,0,0,0,40.2141
0,65,0,0,0,40.2025
0,66,0,0,0,40.1917
0,67,0,0,0,40.1818
0,68,0,0,0,40.1727
0,69,0,0,0,40.1643
0,70,0,0,0,40.1566
0,71,0,0,0,40.1495
0,72,0,0,0,40.1431
0,73,0,0,0,40.1373
0,74,0,0,0,40.132
0,75,0,0,0,40.1273
0,76,0,0,0,40.123
0,77,0,0,0,40.1193
0,78,0,0,0,40.116
0,79,0,0,0,40.1132
0,80,0,0,0,40.1108
0,81,0,0,0,40.1088
0,82,0,0,0,40.1071
0,83,0,0,0,40.1059
0,84,0,0,0,40.105
0,85,0,0,0,40.1044
0,86,0,0,0,40.1042
0,87,0,0,0,40.1043
0,88,0,0,0,40.1047
0,89,0,0,0,40.1055
0,90,0,0,0,40.1065
0,91,0,0,0,40.1079
0,92,0,0,0,40.1095
0,93,0,0,0,40.1114
0,94,0,0,0,40.1135
0,95,0,0,0,40.1159
0,96,0,0,0,40.1184
0,97,0,0,0,40.1211
0,98,0,0,0,40.1239
0,99,0,0,0,40.1266
0,100,0,0,0,40.1291
0,101,0,0,0,40.1312
0,102,0,0,0,40.1326
0,103,0,0,0,40.1327
