vault_id,bank_id,start_x,end_x,start_y,end_y,z
0,0,0,31,0,63,0
0,1,0,31,64,127,0
0,2,32,63,0,63,0
0,3,32,63,64,127,0
0,4,64,95,0,63,0
0,5,64,95,64,127,0
0,6,96,127,0,63,0
0,7,96,127,64,127,0
0,8,128,159,0,63,0
0,9,128,159,64,127,0
0,10,160,191,0,63,0
0,11,160,191,64,127,0
0,12,192,223,0,63,0
0,13,192,223,64,127,0
0,14,224,255,0,63,0
0,15,224,255,64,127,0
